city,neighborhood,zip_code,street_name,street_number,floor,floor_location,door,property_type,construction_date,renovation_year,number_of_rooms,number_of_bedrooms,number_of_bathrooms,number_of_balconies,number_of_garages,number_of_parking,number_of_floors,number_of_units,living_area,total_area,is_barrier_free,heating_type,has_energy_certificate,has_garage,has_parking,has_balcony,price,lon,lat
Nürnberg,Eibach,90451,Gundekarstraße,21,,,,single_family_house,1969-11-19,,,,,,,,,1.0,113.0,593.0,,,,,False,,466618.0,11.031193,49.411051
Nürnberg,Gartenstadt,90469,Minervastraße,58,,,,single_family_house,1927-06-14,,,,,,,,,1.0,103.0,335.0,,,,,False,,245996.0,11.073965999999999,49.418271999999995
Nürnberg,Gebersdorf,90449,Keidenzeller Weg,20,,,,single_family_house,1947-11-24,,,,,,,,,1.0,118.0,323.0,,,,,False,,321254.0,11.001822,49.433537
Nürnberg,Glockenhof,90478,Strauchstraße,6,,,,multi_family_house,1946-05-27,,,,,,,,,29.0,1682.0,293.0,,,,,False,,,11.089192,49.442977
Nürnberg,Eibach,90451,Schußleitenweg,98,,,,single_family_house,1967-08-17,,,,,,,,,1.0,100.0,326.0,,,,,False,,314427.0,11.027052000000001,49.411263
Nürnberg,Bärenschanze,90429,Bärenschanzstraße,119,,,,multi_family_house,1917-07-09,,,,,,,,,12.0,745.0,569.0,,,,,False,,2248803.0,11.050361,49.453515
Nürnberg,Nürnberg                  ,90453,Gallasstraße,16,,,,,1997-10-16,,,,,,,,,1.0,207.0,533.0,,,,,False,,466584.0,11.019616,49.37463
Nürnberg,Ziegelstein,90411,Ziegelsteinstraße,216,,,,multi_family_house,1998-08-10,,,,,,,,,3.0,276.0,568.0,,,,,False,,981404.0,11.107676000000001,49.490234000000015
Nürnberg,"Kornburg, Worzeldorf",90455,Klosterweg,15,,,,single_family_house,1983-09-22,,,,,,,,,1.0,134.0,282.0,,,,,False,,410831.0,11.080127000000001,49.375639
Nürnberg,Röthenbach Ost,90451,Belgarder Straße,34,,,,single_family_house,1968-06-09,,,,,,,,,1.0,107.0,263.0,,,,,False,,384860.0,11.035721,49.413097
Nürnberg,Brunn,90475,Steigbeetstraße,13,,,,single_family_house,1985-02-07,,,,,,,,,1.0,170.0,686.0,,,,,False,,501724.0,11.258035,49.43311
Nürnberg,"Kornburg, Worzeldorf",90455,Albrecht-Achilles-Straße,18,,,,single_family_house,1987-08-16,,,,,,,,,1.0,112.0,324.0,,,,,False,,476084.0,11.075615,49.374742999999995
Nürnberg,Nürnberg                  ,90453,Krottenbacher Straße,7,,,,multi_family_house,1916-06-11,,,,,,,,,3.0,242.0,507.0,,,,,False,,591430.0,11.024474000000001,49.375709
Nürnberg,Tullnau,90402,Teutonenstraße,54,,,,multi_family_house,1940-06-12,,,,,,,,,1.0,65.0,484.0,,,,,False,,174925.0,11.110432,49.45467100000001
Nürnberg,"Kornburg, Worzeldorf",90455,Hohenfelsstraße,29,,,,multi_family_house,1960-11-19,,,,,,,,,4.0,251.0,487.0,,,,,False,,558972.0,11.099598,49.35715
Nürnberg,Trierer Straße,90469,Damaschkeweg,11 a,,,,multi_family_house,1958-10-19,,,,,,,,,2.0,221.0,543.0,,,,,False,,518496.0,11.088023999999999,49.401746
Nürnberg,Laufamholz,90482,Königsteiner Straße,14,,,,single_family_house,1975-02-19,,,,,,,,,1.0,110.0,261.0,,,,,False,,1015818211.0,11.158449000000001,49.46412
Nürnberg,Werderau,90441,Heisterstraße,33,,,,multi_family_house,1921-08-20,,,,,,,,,2.0,237.0,692.0,,,,,False,,591611.0,11.062356,49.422301
Nürnberg,Schleifweg,90409,Merianstraße,11,,,,multi_family_house,1924-04-24,,,,,,,,,1.0,88.0,483.0,,,,,False,,309507.0,11.099205,49.472206
Nürnberg,Steinbühl,90443,Schloßäckerstraße,28,,,,multi_family_house,1987-09-03,,,,,,,,,10.0,732.0,272.0,,,,,False,,1910070.0,11.072618,49.441992
Nürnberg,Rangierbahnhof,90469,Julius-Loßmann-Straße,18,,,,single_family_house,1956-01-18,,,,,,,,,1.0,119.0,343.0,,,,,False,,330383.0,11.079661999999999,49.417341
Nürnberg,Ziegelstein,90411,Münchberger Straße,12,,,,single_family_house,1985-11-09,,,,,,,,,1.0,147.0,500.0,,,,,False,,524986.0,11.11262,49.489812
Nürnberg,Marienberg ,90411,Herrnhüttestraße,62,,,,single_family_house,1950-01-24,,,,,,,,,1.0,138.0,327.0,,,,,False,,431802.0,11.101324,49.480778
Nürnberg,Großreuth b. Schweinau,90431,Züricher Straße,24,,,,multi_family_house,1975-11-15,,,,,,,,,11.0,823.0,715.0,,,,,False,,2986244.0,11.02517,49.440166
Nürnberg,St. Jobst,90491,Kirschbaumweg,38,,,,single_family_house,2005-06-21,,,,,,,,,1.0,133.0,292.0,,,,,False,,753221.0,11.108738,49.459895
Nürnberg,Reichelsdorf,90453,Im Oberen Grund,2,,,,multi_family_house,2029-01-10,,,,,,,,,2.0,368.0,489.0,,,,,False,,1256516.0,11.030893,49.375800999999996
Nürnberg,Gaismannshof,90431,Sankt-Gallen-Ring,165,,,,single_family_house,1996-02-06,,,,,,,,,1.0,141.0,475.0,,,,,False,,575203.0,11.030047,49.443411000000005
Nürnberg,Röthenbach Ost,90449,Neuendettelsauer Straße,1,,,,multi_family_house,1981-08-08,,,,,,,,,8.0,870.0,697.0,,,,,False,,2277969.0,11.032447,49.419732
Nürnberg,Großreuth b. Schweinau,90431,Züricher Straße,20,,,,multi_family_house,1981-06-14,,,,,,,,,19.0,1690.0,788.0,,,,,False,,1075676223.0,11.026094,49.440438
Nürnberg,Boxdorf,90427,Steinacher Straße,11,,,,single_family_house,1978-02-26,,,,,,,,,1.0,146.0,664.0,,,,,False,,446056.0,11.023095,49.515698
Nürnberg,Steinbühl,90443,Singerstraße,11,,,,,1968-07-19,,,,,,,,,18.0,1341.0,535.0,,,,,False,,3885610.0,11.067978,49.4387
Nürnberg,Gaismannshof,90431,Sankt-Gallen-Ring,48,,,,,2010-03-27,,,,,,,,,1.0,125.0,291.0,,,,,False,,437725.0,11.027969,49.443509
Nürnberg,Langwasser Südost,90473,Josef-Simon-Straße,113,,,,single_family_house,1993-03-27,,,,,,,,,1.0,117.0,283.0,,,,,False,,420693.0,11.150026,49.404632
Nürnberg,Rangierbahnhof-Siedlung,90471,Jupiterwinkel,14,,,,single_family_house,1974-02-07,,,,,,,,,1.0,112.0,259.0,,,,,False,,337086.0,11.106874,49.412324000000005
Nürnberg,Marienberg ,90425,Großreuther Straße,175,,,,single_family_house,2025-09-25,,,,,,,,,1.0,151.0,332.0,,,,,False,,506434.0,11.091925999999999,
Nürnberg,Schleifweg,90409,Merianstraße,27,,,,single_family_house,1977-06-13,,,,,,,,,1.0,107.0,341.0,,,,,False,,486508.0,11.098592,49.472595999999996
Nürnberg,Veilhof,90489,Voigtländerstraße,2,,,,multi_family_house,1960-04-27,,,,,,,,,2.0,170.0,787.0,,,,,False,,467857.0,11.102231000000002,49.457036
Nürnberg,Westfriedhof,90425,Bielefelder Straße,27 a,,,,single_family_house,2029-09-15,,,,,,,,,1.0,117.0,310.0,,,,,False,,506927.0,11.049357,
Nürnberg,Schafhof,90411,Bessemerstraße,48,,,,single_family_house,1894-03-14,,,,,,,,,1.0,121.0,293.0,,,,,False,,287224.0,11.10861,49.477327
Nürnberg,Uhlandstraße,90408,Burgkmairstraße,16,,,,multi_family_house,1939-09-09,,,,,,,,,4.0,471.0,942.0,,,,,False,,1146358.0,11.074072000000001,49.46872000000001
Nürnberg,Langwasser Südost,90473,Giesbertsstraße,43,,,,multi_family_house,1981-07-17,,,,,,,,,26.0,1623.0,880.0,,,,,False,,5369286.0,11.140808999999999,49.400926000000005
Nürnberg,Großreuth b. Schweinau,90431,Genfer Straße,91,,,,single_family_house,2032-03-10,,,,,,,,,1.0,112.0,310.0,,,,,False,,474419.0,11.028687999999999,49.439624
Nürnberg,Röthenbach Ost,90451,Belgarder Straße,8,,,,single_family_house,1968-11-15,,,,,,,,,1.0,114.0,295.0,,,,,False,,355159.0,11.03599,49.412781
Nürnberg,Tullnau,90482,Wurfbeinstraße,18,,,,multi_family_house,1946-08-13,,,,,,,,,5.0,524.0,754.0,,,,,False,,1584167.0,11.114289000000001,49.455724
Nürnberg,Ludwigsfeld,90478,Regensburger Straße,181,,,,multi_family_house,1937-09-24,,,,,,,,,8.0,389.0,1057.0,,,,,False,,912012.0,11.113621,49.440456
Nürnberg,Gaismannshof,90431,Sankt-Gallen-Ring,98,,,,single_family_house,2034-07-07,,,,,,,,,1.0,136.0,300.0,,,,,True,,555374.0,11.028747000000001,49.443962
Nürnberg,Langwasser Nordost,90471,Hans-Fallada-Straße,171,,,,single_family_house,1978-11-10,,,,,,,,,1.0,132.0,274.0,,,,,False,,474835.0,11.132079,49.415048999999996
Nürnberg,Gartenstadt,90469,Waldhof,8,,,,single_family_house,1927-01-09,,,,,,,,,1.0,90.0,334.0,,,,,False,,234430.0,11.076859,49.415969000000004
Nürnberg,Großgründlach,90427,Kleingründlacher Straße,10A,,,,single_family_house,1995-06-21,,,,,,,,,1.0,147.0,426.0,,,,,False,,571035.0,10.998629,49.535247999999996
Nürnberg,Katzwang,90455,Bartokstraße,9,,,,single_family_house,1969-05-16,,,,,,,,,1.0,126.0,484.0,,,,,False,,386918.0,11.062126,49.349338
Nürnberg,St. Johannis,90419,Rohledererstraße,2,,,,multi_family_house,1893-02-10,,,,,,,,,11.0,949.0,626.0,,,,,False,,2856558.0,11.063543000000001,49.459047
Nürnberg,Werderau,90441,Rüsternweg,126,,,,single_family_house,2028-10-08,,,,,,,,,1.0,89.0,273.0,,,,,False,,479811.0,11.053257,49.41934700000001
Nürnberg,Laufamholz,90482,Förrenbacher Straße,29,,,,single_family_house,1985-03-24,,,,,,,,,1.0,122.0,494.0,,,,,False,,492617.0,11.165911,49.464902
Nürnberg,"Kornburg, Worzeldorf",90455,Kemptener Straße,77,,,,single_family_house,1983-09-11,,,,,,,,,1.0,165.0,594.0,,,,,False,,561640.0,11.076597000000001,49.365206
Nürnberg,Werderau,90441,Pappelweg,13 a,,,,multi_family_house,1953-06-06,,,,,,,,,2.0,265.0,580.0,,,,,False,,724861.0,11.059652,49.417193999999995
Nürnberg,Maiach,90451,Ilzstraße,40,,,,,1983-06-02,,,,,,,,,2.0,226.0,524.0,,,,,False,,734050.0,11.061716,49.406807
Nürnberg,Nürnberg                  ,90453,Drahtzieherstraße,79,,,,single_family_house,1979-02-03,,,,,,,,,1.0,96.0,256.0,,,,,False,,399875.0,11.022525,49.378879
Nürnberg,Laufamholz,90482,Osternoher Straße,6,,,,single_family_house,1969-06-11,,,,,,,,,1.0,123.0,314.0,,,,,False,,389444.0,11.171726,49.464589000000004
Nürnberg,Katzwang,90453,Amundsenstraße,22,,,,single_family_house,1917-01-10,,,,,,,,,1.0,98.0,585.0,,,,,False,,347928.0,11.048173,49.359581
Nürnberg,Sandberg ,90419,Gottliebstraße,3,,,,multi_family_house,1976-02-07,,,,,,,,,6.0,467.0,628.0,,,,,False,,1225221.0,11.050901000000001,49.460867
Nürnberg,Schoppershof,90491,Graudenzer Straße,23,,,,multi_family_house,1984-04-17,,,,,,,,,1.0,69.0,341.0,,,,,False,,190343.0,11.10859,49.468998
Nürnberg,Mögeldorf,90482,Bürgweg,38,,,,multi_family_house,1990-11-05,,,,,,,,,9.0,633.0,623.0,,,,,False,,1818006.0,11.138943,49.462993
Nürnberg,Thon,90425,Helgolander Straße,87 a,,,,single_family_house,1976-06-11,,,,,,,,,1.0,119.0,485.0,,,,,False,,496769.0,11.065244999999999,49.478923
Nürnberg,Schmausenbuckstraße,90480,Dientzenhoferstraße,8 b,,,,single_family_house,1969-10-08,,,,,,,,,1.0,115.0,285.0,,,,,False,,427054.0,11.123623,49.452985
Nürnberg,Wetzendorf,90425,Staffelsteiner Straße,15,,,,single_family_house,1981-08-03,,,,,,,,,1.0,117.0,258.0,,,,,True,,493245.0,11.057863000000001,49.482924000000004
Nürnberg,St. Johannis,90419,Arndtstraße,11,,,,,1904-01-11,,,,,,,,,8.0,472.0,615.0,,,,,False,,1392761.0,11.071584999999999,49.460154
Nürnberg,Ziegelstein,90411,Königsberger Straße,28,,,,single_family_house,1977-05-07,,,,,,,,,1.0,147.0,295.0,,,,,False,,386625.0,11.107202,49.485516
Nürnberg,Wetzendorf,90425,Lerchenstraße,73,,,,single_family_house,1970-06-16,,,,,,,,,1.0,146.0,724.0,,,,,False,,682916.0,11.054371,49.475044
Nürnberg,Schmausenbuckstraße,90480,Ginsterweg,32,,,,,1995-08-04,,,,,,,,,1.0,119.0,572.0,,,,,False,,596526.0,11.134625999999999,49.455863
Nürnberg,Glockenhof,90478,Regensburger Straße,60,,,,,1943-01-02,,,,,,,,,6.0,481.0,482.0,,,,,False,,1166566.0,11.098339999999999,49.443842000000004
Nürnberg,Wetzendorf,90425,Jülicher Straße,42,,,,single_family_house,1969-06-19,,,,,,,,,1.0,137.0,499.0,,,,,False,,581643.0,11.051004,49.469519
Nürnberg,Reichelsdorf,90453,Steinhauserweg,41,,,,single_family_house,2011-07-10,,,,,,,,,1.0,150.0,539.0,,,,,False,,656182.0,11.035661999999999,49.373858
Nürnberg,Katzwang,90453,Alfons-Stauder-Straße,26,,,,,1963-09-15,,,,,,,,,1.0,116.0,263.0,,,,,False,,337674.0,11.056837,49.364128
Nürnberg,Großgründlach,90427,Hans-Fellner-Straße,7,,,,single_family_house,1984-08-06,,,,,,,,,1.0,141.0,778.0,,,,,False,,463203.0,11.01362,49.526576999999996
Nürnberg,Erlenstegen,90491,Händelstraße,4,,,,single_family_house,2006-07-23,,,,,,,,,1.0,131.0,582.0,,,,,False,,800352.0,11.124103999999999,49.473234000000005
Nürnberg,Gostenhof,90443,Schanzäckerstraße,33,,,,multi_family_house,1890-01-13,,,,,,,,,15.0,982.0,705.0,,,,,False,,2833930.0,11.065087,49.445091
Nürnberg,Marienberg ,90425,Großreuther Straße,145,,,,single_family_house,2015-02-25,,,,,,,,,1.0,103.0,517.0,,,,,False,,589850.0,11.089279000000001,49.47471500000001
Nürnberg,Langwasser Südwest,90469,Doppelmayrweg,24,,,,single_family_house,1946-08-18,,,,,,,,,1.0,96.0,556.0,,,,,False,,462829.0,11.123709,49.400102
Nürnberg,Laufamholz,90482,Ottensooser Straße,71,,,,single_family_house,1960-10-09,,,,,,,,,1.0,140.0,325.0,,,,,False,,334431.0,11.168403000000001,49.464604
Nürnberg,St. Leonhard,90439,Blücherstraße,49 b,,,,multi_family_house,1967-06-20,,,,,,,,,9.0,524.0,793.0,,,,,False,,1383818.0,11.045348,49.43764300000001
Nürnberg,"Kornburg, Worzeldorf",90455,Barlachstraße,26,,,,single_family_house,2020-06-04,,,,,,,,,1.0,141.0,298.0,,,,,False,,491051.0,11.081052999999999,49.374088
Nürnberg,Dutzendteich,90478,Oskar-von-Miller-Straße,30,,,,multi_family_house,1946-07-05,,,,,,,,,19.0,1124.0,775.0,,,,,False,,2297583.0,11.104782,49.429344
Nürnberg,Altenfurt Nord,90475,Löwenberger Straße,83,,,,multi_family_house,1950-04-15,,,,,,,,,2.0,145.0,347.0,,,,,False,,419452.0,11.16893,49.410438
Nürnberg,Wetzendorf,90425,Kieler Straße,34,,,,single_family_house,1992-07-06,,,,,,,,,1.0,130.0,570.0,,,,,True,,670554.0,11.056306999999999,49.478121
Nürnberg,St. Jobst,90491,Hohenlohestraße,12,,,,multi_family_house,1993-01-24,,,,,,,,,7.0,820.0,735.0,,,,,False,,2655679.0,11.119644,49.46635600000001
Nürnberg,Höfen,90431,Ergersheimer Straße,22,,,,single_family_house,1982-08-22,,,,,,,,,1.0,115.0,279.0,,,,,False,,454627.0,11.008414,49.448975
Nürnberg,"Kornburg, Worzeldorf",90455,Sonthofener Straße,23,,,,single_family_house,2010-08-06,,,,,,,,,1.0,154.0,631.0,,,,,False,,572069.0,11.078168999999999,49.362357
Nürnberg,Pirckheimerstraße,90408,Pirckheimerstraße,31,,,,,1883-01-09,,,,,,,,,5.0,517.0,563.0,,,,,False,,1416827.0,11.077647,49.461055
Nürnberg,Erlenstegen,90491,Ganghoferstraße,22,,,,single_family_house,1973-10-10,,,,,,,,,1.0,117.0,327.0,,,,,False,,460442.0,11.118435,49.472501
Nürnberg,Gaismannshof,90431,Haeselerstraße,37,,,,single_family_house,2014-06-09,,,,,,,,,1.0,124.0,315.0,,,,,False,,499214.0,11.031071,49.443776
Nürnberg,Röthenbach Ost,90449,Berolzheimer Straße,5,,,,multi_family_house,1980-07-18,,,,,,,,,5.0,350.0,870.0,,,,,False,,1158570.0,11.034564000000001,49.419767
Nürnberg,Röthenbach Ost,90451,Belgarder Straße,32,,,,single_family_house,1962-10-01,,,,,,,,,1.0,106.0,325.0,,,,,False,,354536.0,11.035673999999998,49.413134
Nürnberg,Gartenstadt,90469,Buchenschlag,87,,,,single_family_house,1926-06-17,,,,,,,,,1.0,89.0,304.0,,,,,False,,235251.0,11.074224,49.416475999999996
Nürnberg,Großgründlach,90427,Am Klosterfeld,7,,,,single_family_house,1972-07-09,,,,,,,,,1.0,111.0,532.0,,,,,False,,489973.0,11.016504,49.531332
Nürnberg,Marienberg ,90425,Kilianstraße,149 A,,,,multi_family_house,1975-02-01,,,,,,,,,1.0,130.0,579.0,,,,,False,,457812.0,11.087679,49.47377
Nürnberg,Reichelsdorf,90453,Weltenburger Straße,163,,,,,1967-02-15,,,,,,,,,1.0,137.0,289.0,,,,,False,,359029.0,11.03821,49.385233
Nürnberg,Langwasser Südwest,90469,Wernerweg,6,,,,,1967-11-04,,,,,,,,,2.0,265.0,540.0,,,,,False,,545930.0,11.121821,49.398284000000004
Nürnberg,"Kornburg, Worzeldorf",90455,Schenkendorfstraße,60,,,,single_family_house,1956-07-23,,,,,,,,,1.0,132.0,269.0,,,,,False,,334280.0,11.099775999999999,49.358407
Nürnberg,Zerzabelshof,90480,Rohrmattenstraße,55,,,,single_family_house,1938-06-06,,,,,,,,,1.0,103.0,288.0,,,,,False,,407177.0,11.131231,49.443011
Nürnberg,Trierer Straße,90469,Kornburger Straße,44,,,,multi_family_house,1949-06-01,,,,,,,,,4.0,197.0,538.0,,,,,False,,531755.0,11.10913,49.401733
Nürnberg,Großgründlach,90427,Kesselgraben,4,,,,,1994-02-16,,,,,,,,,3.0,254.0,538.0,,,,,False,,809619.0,11.014887,49.531908
Nürnberg,"Altstadt, St. Sebald",90403,Spitzenberg,13,,,,multi_family_house,1945-02-01,,,,,,,,,2.0,273.0,305.0,,,,,False,,735242.0,11.087267,49.45504
Nürnberg,Katzwang,90455,Am Kappelberg,8,,,,,1988-11-01,,,,,,,,,4.0,266.0,919.0,,,,,False,,866747.0,11.048378,49.346328
Nürnberg,"Altenfurt, Moorenbrunn",90475,Von-Soden-Straße,8 a,,,,single_family_house,1971-09-09,,,,,,,,,1.0,138.0,763.0,,,,,False,,417461.0,11.176404,49.407028
Nürnberg,Schoppershof,90491,Sonneberger Straße,13,,,,multi_family_house,1950-03-03,,,,,,,,,6.0,325.0,514.0,,,,,False,,1012117.0,11.110411,49.471332000000004
Nürnberg,Marienvorstadt,90402,Blumenstraße,17,,,,,2022-07-26,,,,,,,,,1.0,156.0,702.0,,,,,False,,756917.0,11.086975,49.450003
Nürnberg,Reichelsdorf,90453,Gredinger Straße,1,,,,multi_family_house,1992-01-09,,,,,,,,,3.0,204.0,552.0,,,,,False,,721177.0,11.036883000000001,49.375800000000005
Nürnberg,"Kornburg, Worzeldorf",90455,Von-Nassau-Weg,34 a,,,,single_family_house,2008-08-18,,,,,,,,,1.0,115.0,325.0,,,,,False,,362824.0,11.101601,49.359471
Nürnberg,Hasenbuck,90461,Ingolstädter Straße,267A,,,,multi_family_house,1955-05-02,,,,,,,,,6.0,537.0,121.0,,,,,False,,1276012.0,11.085844999999999,49.422375
Nürnberg,Neunhof,90427,Obere Dorfstraße,4,,,,multi_family_house,1931-06-21,,,,,,,,,2.0,307.0,788.0,,,,,False,,764654.0,11.048499999999999,49.51656700000001
Nürnberg,Gleißhammer,90480,Bertastraße,30,,,,multi_family_house,1937-06-18,,,,,,,,,7.0,565.0,525.0,,,,,False,,1727417.0,11.113897,49.444869999999995
Nürnberg,Katzwang,90453,Vogtsbergstraße,30,,,,single_family_house,2009-06-08,,,,,,,,,1.0,127.0,490.0,,,,,False,,592903.0,11.04383,49.374247000000004
Nürnberg,Steinbühl,90443,Gibitzenhofstraße,42,,,,multi_family_house,1940-06-22,,,,,,,,,10.0,568.0,330.0,,,,,False,,1091978.0,11.066956,49.439709
Nürnberg,"Altenfurt, Moorenbrunn",90475,Salzachstraße,19,,,,single_family_house,1964-08-19,,,,,,,,,1.0,109.0,293.0,,,,,False,,321786.0,11.175158,49.399144
Nürnberg,Laufamholz,90482,Strindbergstraße,31,,,,multi_family_house,1978-11-02,,,,,,,,,4.0,252.0,531.0,,,,,False,,978301.0,11.176977,49.468133
Nürnberg,Buchenbühl,90411,Zum Steinbruch,17,,,,single_family_house,1928-02-20,,,,,,,,,1.0,118.0,916.0,,,,,False,,413215.0,11.117916000000001,49.50437599999999
Nürnberg,Hummelstein,90461,Kunostraße,27,,,,single_family_house,1885-04-26,,,,,,,,,1.0,106.0,341.0,,,,,False,,252591.0,11.091595,49.430721
Nürnberg,"Kornburg, Worzeldorf",90455,Kellermannstraße,2B,,,,single_family_house,,,,,,,,,,1.0,117.0,531.0,,,,,False,,423562.0,11.103555,49.356395
Nürnberg,Boxdorf,90427,Steinacher Straße,16 a,,,,single_family_house,1994-04-15,,,,,,,,,1.0,140.0,732.0,,,,,False,,603921.0,11.020881000000001,49.516484
Nürnberg,Gostenhof,90429,Kernstraße,19,,,,multi_family_house,1930-01-22,,,,,,,,,9.0,518.0,258.0,,,,,False,,1505710.0,11.054299,49.449947
Nürnberg,Wetzendorf,90425,Stettiner Straße,22,,,,single_family_house,1976-07-25,,,,,,,,,1.0,121.0,316.0,,,,,False,,603662.0,11.058807,49.476723
Nürnberg,Hohe Marter,90441,Hansastraße,56,,,,multi_family_house,1920-02-21,,,,,,,,,4.0,201.0,508.0,,,,,False,,488610.0,11.040492,49.429843
Nürnberg,Maxfeld,90409,Benekestraße,78,,,,single_family_house,1974-09-13,,,,,,,,,1.0,115.0,331.0,,,,,False,,352288.0,11.08379,49.467088
Nürnberg,Fischbach,90475,Gogolstraße,14 e,,,,single_family_house,1979-10-24,,,,,,,,,1.0,114.0,328.0,,,,,True,,315013.0,11.194774,49.415815
Nürnberg,Maxfeld,90409,Friedenstraße,27,,,,multi_family_house,1937-04-13,,,,,,,,,8.0,538.0,276.0,,,,,False,,1515026.0,11.08731,49.465979
Nürnberg,St. Leonhard,90439,Marie-Beeg-Straße,8,,,,multi_family_house,2011-01-05,,,,,,,,,24.0,1782.0,773.0,,,,,False,,6634292.0,11.052426,49.44133500000001
Nürnberg,Katzwang,90453,Gubener Straße,31,,,,single_family_house,1973-11-25,,,,,,,,,1.0,165.0,327.0,,,,,False,,399024.0,11.0577,49.362590999999995
Nürnberg,Hasenbuck,90461,Speckbacherstraße,14,,,,single_family_house,1932-07-24,,,,,,,,,1.0,101.0,323.0,,,,,False,,275617.0,11.091437,49.426696
Nürnberg,Nürnberg                  ,90453,Auf der Schanz,46,,,,single_family_house,1985-01-14,,,,,,,,,1.0,130.0,583.0,,,,,False,,433121.0,11.022696,49.375221
Nürnberg,Langwasser Südwest,90473,Franz-Reichel-Ring,53,,,,multi_family_house,1969-08-08,,,,,,,,,9.0,603.0,720.0,,,,,False,,1673661.0,11.128851,49.395005
Nürnberg,Höfen,90431,Sigmundstraße,137,,,,single_family_house,2002-10-04,,,,,,,,,1.0,96.0,2199.0,,,,,False,,654908.0,11.012632,49.44883500000001
Nürnberg,"Kornburg, Worzeldorf",90455,Röthestraße,52,,,,single_family_house,1963-05-13,,,,,,,,,1.0,127.0,329.0,,,,,False,,416792.0,11.080888,49.370382
Nürnberg,Langwasser Südwest,90473,Trebnitzer Straße,64,,,,multi_family_house,1963-08-08,,,,,,,,,7.0,637.0,596.0,,,,,False,,1782150.0,11.128741,49.400926
Nürnberg,Buch ,90425,Schnepfenreuther Hauptstraße,42 c,,,,single_family_house,2006-08-12,,,,,,,,,1.0,141.0,330.0,,,,,False,,520082.0,11.052693,49.483718
Nürnberg,St. Jobst,90491,Bismarckstraße,68,,,,multi_family_house,1936-06-03,,,,,,,,,4.0,299.0,302.0,,,,,False,,728488.0,11.109582000000001,49.465178
Nürnberg,Langwasser Nordost,90471,Tucholskystraße,1A,,,,multi_family_house,1994-09-26,,,,,,,,,4.0,208.0,309.0,,,,,False,,,11.135105,49.413551999999996
Nürnberg,Mooshof,90411,Edmund-Rumpler-Weg,39,,,,single_family_house,1971-03-06,,,,,,,,,1.0,124.0,306.0,,,,,False,,408689.0,11.101359,49.485139000000004
Nürnberg,"Kornburg, Worzeldorf",90455,Hohenfelsstraße,40,,,,single_family_house,1963-03-15,,,,,,,,,1.0,135.0,339.0,,,,,False,,289184.0,11.100311,49.357478
Nürnberg,Katzwang,90453,Galileistraße,4,,,,multi_family_house,1962-02-20,,,,,,,,,2.0,265.0,603.0,,,,,False,,685505.0,11.049890999999999,49.363922
Nürnberg,Laufamholz,90482,Rehhofstraße,204,,,,single_family_house,1998-10-24,,,,,,,,,1.0,132.0,304.0,,,,,False,,862821827.0,11.159243,49.461726000000006
Nürnberg,Zerzabelshof,90480,Viatisstraße,14,,,,single_family_house,1951-06-12,,,,,,,,,1.0,93.0,275.0,,,,,False,,353919.0,11.122027999999998,49.438154000000004
Nürnberg,Eibach,90451,Hinter den Hecken,9,,,,single_family_house,1958-07-25,,,,,,,,,1.0,103.0,538.0,,,,,False,,,11.038452,49.40437
Nürnberg,Pirckheimerstraße,90408,Pirckheimerstraße,52,,,,multi_family_house,1977-09-20,,,,,,,,,2.0,177.0,304.0,,,,,False,,752931.0,11.081093000000001,49.460846
Nürnberg,Katzwang,90455,Heinrich-Held-Straße,42,,,,single_family_house,2016-09-19,,,,,,,,,1.0,111.0,286.0,,,,,False,,440852.0,11.058198,49.356839
Nürnberg,Röthenbach Ost,90451,Skopjestraße,7,,,,multi_family_house,1998-09-22,,,,,,,,,23.0,1564.0,713.0,,,,,False,,4503074.0,11.042419,49.416113
Nürnberg,Schmausenbuckstraße,90480,Balthasar-Neumann-Straße,68,,,,multi_family_house,1985-05-05,,,,,,,,,1.0,116.0,193.0,,,,,False,,419455.0,11.139147,49.458071
Nürnberg,St. Johannis,90419,Roritzerstraße,30,,,,multi_family_house,1952-05-15,,,,,,,,,21.0,1609.0,498.0,,,,,False,,4352780.0,11.070057,49.46191
Nürnberg,Katzwang,90453,Vorjurastraße,142,,,,single_family_house,1982-10-24,,,,,,,,,1.0,111.0,322.0,,,,,False,,473523.0,11.041855,49.37112
Nürnberg,Höfen,90431,Ergersheimer Straße,28,,,,single_family_house,2004-08-23,,,,,,,,,1.0,104.0,263.0,,,,,False,,413493.0,11.008693000000001,49.448989000000005
Nürnberg,Guntherstraße,90461,Rankestraße,47,,,,,1969-01-02,,,,,,,,,6.0,336.0,642.0,,,,,False,,979174792.0,11.100292,49.435864
Nürnberg,Katzwang,90453,Gredinger Straße,28,,,,multi_family_house,1980-01-15,,,,,,,,,5.0,546.0,848.0,,,,,False,,1409263.0,11.039744,49.375549
Nürnberg,"Altenfurt, Moorenbrunn",90475,An der Rundkapelle,33,,,,,1951-05-17,,,,,,,,,1.0,97.0,302.0,,,,,False,,325196.0,11.166423,49.405525
Nürnberg,Schniegling,90427,Knebelstraße,18,,,,single_family_house,1972-05-22,,,,,,,,,1.0,140.0,931.0,,,,,False,,607102.0,11.021137999999999,49.471255
